ID,Level,Garden,Theme,Objective,Materials,DIY,Steps,Evidence,Challenge,Safety
FF-270,Primary 4-6,Vertical Garden,Waste-to-Resource,"Investigate waste-to-resource in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-271,Primary 4-6,Crop Rotation Garden,Food Origin,"Investigate food origin in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-272,Primary 4-6,Crop Rotation Garden,Harvest Readiness,"Investigate harvest readiness in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-273,Primary 4-6,Crop Rotation Garden,Safe Handling,"Investigate safe handling in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-274,Primary 4-6,Crop Rotation Garden,Sorting & Quality,"Investigate sorting & quality in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-275,Primary 4-6,Crop Rotation Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-276,Primary 4-6,Crop Rotation Garden,Measurement & Yield,"Investigate measurement & yield in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-277,Primary 4-6,Crop Rotation Garden,Storage & Loss,"Investigate storage & loss in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-278,Primary 4-6,Crop Rotation Garden,Preparation Pathway,"Investigate preparation pathway in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-279,Primary 4-6,Crop Rotation Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-280,Primary 4-6,Crop Rotation Garden,Waste-to-Resource,"Investigate waste-to-resource in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-281,Primary 4-6,Water-Smart Garden,Food Origin,"Investigate food origin in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-282,Primary 4-6,Water-Smart Garden,Harvest Readiness,"Investigate harvest readiness in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-283,Primary 4-6,Water-Smart Garden,Safe Handling,"Investigate safe handling in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-284,Primary 4-6,Water-Smart Garden,Sorting & Quality,"Investigate sorting & quality in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-285,Primary 4-6,Water-Smart Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-286,Primary 4-6,Water-Smart Garden,Measurement & Yield,"Investigate measurement & yield in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-287,Primary 4-6,Water-Smart Garden,Storage & Loss,"Investigate storage & loss in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-288,Primary 4-6,Water-Smart Garden,Preparation Pathway,"Investigate preparation pathway in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-289,Primary 4-6,Water-Smart Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-290,Primary 4-6,Water-Smart Garden,Waste-to-Resource,"Investigate waste-to-resource in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-291,Primary 4-6,Intro Soilless Garden,Food Origin,"Investigate food origin in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-292,Primary 4-6,Intro Soilless Garden,Harvest Readiness,"Investigate harvest readiness in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-293,Primary 4-6,Intro Soilless Garden,Safe Handling,"Investigate safe handling in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-294,Primary 4-6,Intro Soilless Garden,Sorting & Quality,"Investigate sorting & quality in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-295,Primary 4-6,Intro Soilless Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-296,Primary 4-6,Intro Soilless Garden,Measurement & Yield,"Investigate measurement & yield in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-297,Primary 4-6,Intro Soilless Garden,Storage & Loss,"Investigate storage & loss in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-298,Primary 4-6,Intro Soilless Garden,Preparation Pathway,"Investigate preparation pathway in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-299,Primary 4-6,Intro Soilless Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-300,Primary 4-6,Intro Soilless Garden,Waste-to-Resource,"Investigate waste-to-resource in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
