ID,Level,Garden,Theme,Objective,Materials,DIY,Steps,Evidence,Challenge,Safety
FF-279,Primary 4-6,Crop Rotation Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-280,Primary 4-6,Crop Rotation Garden,Waste-to-Resource,"Investigate waste-to-resource in the Crop Rotation Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-281,Primary 4-6,Water-Smart Garden,Food Origin,"Investigate food origin in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-282,Primary 4-6,Water-Smart Garden,Harvest Readiness,"Investigate harvest readiness in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-283,Primary 4-6,Water-Smart Garden,Safe Handling,"Investigate safe handling in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-284,Primary 4-6,Water-Smart Garden,Sorting & Quality,"Investigate sorting & quality in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-285,Primary 4-6,Water-Smart Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-286,Primary 4-6,Water-Smart Garden,Measurement & Yield,"Investigate measurement & yield in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-287,Primary 4-6,Water-Smart Garden,Storage & Loss,"Investigate storage & loss in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-288,Primary 4-6,Water-Smart Garden,Preparation Pathway,"Investigate preparation pathway in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-289,Primary 4-6,Water-Smart Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-290,Primary 4-6,Water-Smart Garden,Waste-to-Resource,"Investigate waste-to-resource in the Water-Smart Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-291,Primary 4-6,Intro Soilless Garden,Food Origin,"Investigate food origin in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-292,Primary 4-6,Intro Soilless Garden,Harvest Readiness,"Investigate harvest readiness in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-293,Primary 4-6,Intro Soilless Garden,Safe Handling,"Investigate safe handling in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-294,Primary 4-6,Intro Soilless Garden,Sorting & Quality,"Investigate sorting & quality in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-295,Primary 4-6,Intro Soilless Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-296,Primary 4-6,Intro Soilless Garden,Measurement & Yield,"Investigate measurement & yield in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-297,Primary 4-6,Intro Soilless Garden,Storage & Loss,"Investigate storage & loss in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-298,Primary 4-6,Intro Soilless Garden,Preparation Pathway,"Investigate preparation pathway in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-299,Primary 4-6,Intro Soilless Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-300,Primary 4-6,Intro Soilless Garden,Waste-to-Resource,"Investigate waste-to-resource in the Intro Soilless Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-301,JSS 1-3,Production Garden,Food Origin,"Analyze food origin as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-302,JSS 1-3,Production Garden,Harvest Readiness,"Analyze harvest readiness as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-303,JSS 1-3,Production Garden,Safe Handling,"Analyze safe handling as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-304,JSS 1-3,Production Garden,Sorting & Quality,"Analyze sorting & quality as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-305,JSS 1-3,Production Garden,Farm-to-Food Journey,"Analyze farm-to-food journey as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-306,JSS 1-3,Production Garden,Measurement & Yield,"Analyze measurement & yield as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-307,JSS 1-3,Production Garden,Storage & Loss,"Analyze storage & loss as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-308,JSS 1-3,Production Garden,Preparation Pathway,"Analyze preparation pathway as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-309,JSS 1-3,Production Garden,Food Choice & Literacy,"Analyze food choice & literacy as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-310,JSS 1-3,Production Garden,Waste-to-Resource,"Analyze waste-to-resource as a production and post-harvest problem in the Production Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-311,JSS 1-3,Raised Systems Garden,Food Origin,"Analyze food origin as a production and post-harvest problem in the Raised Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-312,JSS 1-3,Raised Systems Garden,Harvest Readiness,"Analyze harvest readiness as a production and post-harvest problem in the Raised Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
